order_id,review_score,full_review_text,clean_review
a251837e3fdaf53bc31e35e612cf58be,1.0,"Comprei o produto há quase um mês, o pacote teria sido postado no dia 01/02/2018, mas até agora não o recebi.",comprei o produto há quase um mês o pacote teria sido postado no dia 01022018 mas até agora não o recebi
db145d39d51668d2934a47dbae8e5e66,2.0,"O produto chegou no tempo determinado, porém com uma rachadura enorme na tampa e tudo lambuzado,acho que deveriam rever como embalam, principalmente o que vem pra longe!",o produto chegou no tempo determinado porém com uma rachadura enorme na tampa e tudo lambuzadoacho que deveriam rever como embalam principalmente o que vem pra longe
00c8be06a8029e300dabd52c7d4c6ad2,5.0,Produto cfe o anunciado! Entregue no prazo...,produto cfe o anunciado entregue no prazo
df78dad0e4ef0211f5622cc26f335900,5.0,"ótimo O PRODUTO FOI ENTREGUE ANTES DO PRAZO LIMITE, ESTOU SATISFEITA.",o produto foi entregue antes do prazo limite estou satisfeita 
1194afa31e54aeee123be8df42e3f573,4.0,Ótimo Gostei,gostei
7716937e9e5ce7dbc5b9209c3f30afe1,5.0,"Produto bom, cumpre o que promete!! Entrega muito rápida!! Recomendo",produto bom cumpre o que promete entrega muito rápida recomendo
bbb1b6d02445bc2786f24be1f048612f,4.0,Cancelei esse pedido.Mas recebi o painel de TV.Amei.,cancelei esse pedidomas recebi o painel de tvamei
16ac52984591a32873cdec7382495c2c,4.0,Conforme o meu sobrinho o produto respondeu às suas expectativas. bom,conforme o meu sobrinho o produto respondeu às suas expectativas bom
359a6c8d5dfa54332e03367d0da42034,5.0,O produto é de ótima qualidade e foi entregue no prazo.,o produto é de ótima qualidade e foi entregue no prazo
65d304f392228e0b497f19d67ac76d90,4.0,"Melhorar embalagem O produto veio conforme a descrição, mas um pouco machucado, com manchas. O produto veio embalado em uma camada de papel kraft.",o produto veio conforme a descrição mas um pouco machucado com manchas o produto veio embalado em uma camada de papel kraft
c3303e89dcbc08a6ba79213095eca5f0,5.0,Produto de otima qualidade e foi entregue em tempo hábil.,produto de otima qualidade e foi entregue em tempo hábil 
73a366d399bf1947b6d62c2a4e648f27,1.0,"Apesar de saber da seriedade da loja, me supreendi negativamente pois meus produtos não foram entregues.",apesar de saber da seriedade da loja me supreendi negativamente pois meus produtos não foram entregues 
2625837a3a5e1335d606929a3cf154a8,4.0,Estou usando ainda. Chegou hoje.so tem como avaliar a entrega,estou usando ainda chegou hojeso tem como avaliar a entrega
a29af77084743dcf5b484cd0c19daa9b,4.0,"Produto lindo, muito bom, gostei muito. acima do esperado",produto lindo muito bom gostei muito acima do esperado 
d4a961a670c1caabf81268139c1bb131,5.0,ótimo produto atendeu as minhas expectativas,ótimo produto atendeu as minhas expectativas
e66c28c44f4a12382611f0de3e522478,1.0,"Serviço de amador O produto foi entregue sem estar na embalagem adequada, o que danificou o produto.",o produto foi entregue sem estar na embalagem adequada o que danificou o produto
74ef6fad7ff108e20c28937b7e1b7c3c,5.0,sempre rápidos na entrega,sempre rápidos na entrega
dfda6b8e30bc9ac258d2835f931c28f0,5.0,"loja muito responsavel,entrega muito rapido antes da data marcada..",loja muito responsavelentrega muito rapido antes da data marcada
dfda6b8e30bc9ac258d2835f931c28f0,5.0,"loja muito responsavel,entrega muito rapido antes da data marcada..",loja muito responsavelentrega muito rapido antes da data marcada
dfda6b8e30bc9ac258d2835f931c28f0,5.0,"loja muito responsavel,entrega muito rapido antes da data marcada..",loja muito responsavelentrega muito rapido antes da data marcada
29e40d80fb76f5da9cf2a104f960790c,3.0,Demora na entrega e ainda atrasou.,demora na entrega e ainda atrasou
a113213b73eab23b8cc9744a43f7f65c,5.0,"O produto é muito bom, atendeu plenamente minhas expectativas.",o produto é muito bom atendeu plenamente minhas expectativas
d02810c489d42d7e54dd19b8d7c9d91a,5.0,"Ótimo produto..bem como descrito
Chegou antes do prazo! Super recomendo","ótimo produtobem como descrito
chegou antes do prazo super recomendo"
f4f92c0415cf3360dbf1209032bba08d,4.0,"Produto muito bom, aparentemente a bateria não é tão forte, descarregando rapidamente e comparação com outro note que tenho, fora isso mto bom, rápido e bonito.","produto muito bom aparentemente a bateria não é tão forte descarregando rapidamente e comparação com outro note que tenho fora isso mto bom rápido e bonito
"
a7144d3b7979d21c288cab0a459f7bf0,5.0,"Índico e voltarei a comprar nesta loja , Excelente? !",índico e voltarei a comprar nesta loja  excelente 
fe51db9ff7a67edc7468c14e0a2e9aa1,5.0,"O produto anunciado era café e recebi preto, porém eu queria a preta mesmo.",o produto anunciado era café e recebi preto porém eu queria a preta mesmo
4624ea7637e72baa8c19beb97398173d,5.0,A única coisa que desagradou foi que as os parafusos vieram soltos e caixa estava amassada e rasgada. Não colocaram em um saco plástico simples., a única coisa que desagradou foi que as os parafusos vieram soltos e caixa estava amassada e rasgada não colocaram em um saco plástico simples 
56817b6a13a54aa268c6fb5cb044f84a,5.0,Ótimo,ótimo 
29eaa93d33fc632871bee1c846c6c7ce,4.0,"produto muito bom gostei do produto, de acordo com anunciado",gostei do produto de acordo com anunciado
da1e438a39bc8b47403207e4c043594d,1.0,O produto não foi entregue,o produto não foi entregue
da1e438a39bc8b47403207e4c043594d,1.0,O produto não foi entregue,o produto não foi entregue
d3cefa3b994d2662eba354f826cd64a7,3.0,de boas,de boas
a42e9f17e34277db56eae85c479c8426,5.0,Tudo Ok! Recebido com rapidez e o produto conforme anunciado.,recebido com rapidez e o produto conforme anunciado
c27c10569c789ec6293df7ef9f4caaa1,4.0,"Comprei 2 produtos no pedido 03-49282XXXX! Para um dos produtos, a cadeira, o processo transcorreu super bem! 
Porém, o outro produto, até agora só informa que está com atraso no envio!","comprei 2 produtos no pedido 0349282xxxx para um dos produtos a cadeira o processo transcorreu super bem 
porém o outro produto até agora só informa que está com atraso no envio"
1f52e650514a6e3621994f4a48e264fa,5.0,"Entrega dentro do prazo. O produto já conhecia, recomendo!",entrega dentro do prazo o produto já conhecia recomendo
88e55fde09f2f11df0bb4890ba3ee879,5.0,Do jeito da foto é das descrições!,do jeito da foto é das descrições 
4e64cd773156febbf0e105d0b4aeaad0,1.0,"Eu recebi o produto sem o Pistão da cadeira, abri uma solicitação de devolução e foi cancelada pelo vendedor loja, sem nenhum motivo e vou ficar no prejuízo pois não fui atendido.",eu recebi o produto sem o pistão da cadeira abri uma solicitação de devolução e foi cancelada pelo vendedor loja sem nenhum motivo e vou ficar no prejuízo pois não fui atendido
09023a853a37b3ccb3ca46372068748b,5.0,muito bom,"muito bom
"
782c3666584e68ee1fe25859e30cfbe8,5.0,O produto foi enviado rapidamente e chegou muito bem embalado. Agradeço e recomendo.,o produto foi enviado rapidamente e chegou muito bem embalado agradeço e recomendo
782c3666584e68ee1fe25859e30cfbe8,5.0,O produto foi enviado rapidamente e chegou muito bem embalado. Agradeço e recomendo.,o produto foi enviado rapidamente e chegou muito bem embalado agradeço e recomendo
9de76ec033b835610e97e8b8b78011d1,1.0,Me mandaram um produto com a medida muito menor do anunciado. Solicitei a troca.,me mandaram um produto com a medida muito menor do anunciado solicitei a troca
9376d48a8f0dfe09122a2e197aee2436,4.0,"chegou bem antes do prazo, direitinho.",chegou bem antes do prazo direitinho
f6aed65c2ae30760c5c950f95d1c124f,3.0,"A capa que comprei veio menor que o previsto, sendo que a marca do carro e o modelo era compatível na loja",a capa que comprei veio menor que o previsto sendo que a marca do carro e o modelo era compatível na loja 
a298b9d499a8e4ba3c0fe83ac59a4f7d,1.0,"Nao recebi o produto que pedi, o que veio foi um pouco de creme em um pote de plastico",nao recebi o produto que pedi o que veio foi um pouco de creme em um pote de plastico
4a17b2645f4598da6cdcd43f785b9b1f,5.0,Chegou na data correta. Produto como esperado.,chegou na data correta produto como esperado
fb532c8404467100e3f75ab03b3faae4,3.0,"Comprei três jogos e só recebi Um,Estou esperando até hj.nao tive nenhuma resposta.",comprei três jogos e só recebi umestou esperando até hjnao tive nenhuma resposta 
fb532c8404467100e3f75ab03b3faae4,3.0,"Comprei três jogos e só recebi Um,Estou esperando até hj.nao tive nenhuma resposta.",comprei três jogos e só recebi umestou esperando até hjnao tive nenhuma resposta 
fb532c8404467100e3f75ab03b3faae4,3.0,"Comprei três jogos e só recebi Um,Estou esperando até hj.nao tive nenhuma resposta.",comprei três jogos e só recebi umestou esperando até hjnao tive nenhuma resposta 
6c28b1d1bade1e274dc893aaf8b0535d,1.0,"Incompleto Produto veio incompleto, faltando certidão de nascimento e a fralda e não encontrei nenhum telefone ou e-mail de contato para reclamação.",produto veio incompleto faltando certidão de nascimento e a fralda e não encontrei nenhum telefone ou email de contato para reclamação
90141430d83cd8c4e59b6a4cc206daae,2.0,"Produto mal feito O fio da peruca é de boa qualidade, mas ela é extremamente rala, muito rala, cheia de buracos. Dá pra ver a renda da toca da peruca, o cabelo embaixo. Qualquer um nota que você está de peruca.",o fio da peruca é de boa qualidade mas ela é extremamente rala muito rala cheia de buracos dá pra ver a renda da toca da peruca o cabelo embaixo qualquer um nota que você está de peruca
517defb33f093024e769619f4e9a0d5f,5.0,Relógio igual ao do anúncio! Muito lindo e sofisticado. Dei de presente pro meu pai e ele amou. Entrega foi realizada antes do prazo final. Super recomendo.,relógio igual ao do anúncio muito lindo e sofisticado dei de presente pro meu pai e ele amou entrega foi realizada antes do prazo final super recomendo
66b487875c37a9310b7dd7cccf6372fc,5.0,Excelente Relógio . Recomendo.,excelente relógio  recomendo
d14f57164c76dc1c2abe706a1bf71153,1.0,"O PRODUTO SO PODE SER EXPOSTO PARA VENDA QUANDO TEM EM ESTOQUE, E NÃO VENDER UM E ENTREGAR OUTRO.
COMPREI UM PRODUTO DE 220V E VEIO UM DE 127V , ISSO E PROPAGANDA ENGANOSA.
QUERO MEU DINHEIRO DE VOL","o produto so pode ser exposto para venda quando tem em estoque e não vender um e entregar outro
comprei um produto de 220v e veio um de 127v  isso e propaganda enganosa
quero meu dinheiro de vol"
6f64e74ecd4ed3196bd31cf14d1967bd,5.0,"Produto de exelente qualidade, recomendo pois chegou antes do prazo e veio certinho sem nenhum defeito",produto de exelente qualidade recomendo pois chegou antes do prazo e veio certinho sem nenhum defeito
55d4004744368f5571d1f590031933e4,5.0,"Excelente mochila, entrega super rápida. Super recomendo essa loja!",excelente mochila entrega super rápida super recomendo essa loja
639940742b8990ac13f8f953e11d35cc,5.0,muito bom,muito bom 
639940742b8990ac13f8f953e11d35cc,5.0,muito bom,muito bom 
ad37eddb1c31a48b3a6677488593b984,5.0,Produto muito bom e chegou bem antes do prazo determinado ameii super recomendo,produto muito bom e chegou bem antes do prazo determinado ameii super recomendo
b0d99560d7b147f5cbc4a4961bce663c,5.0,"Td dentro do combinado!
 Obrigada","td dentro do combinado
 obrigada"
b6b01d3d01c6df1ff950084e0f9ec7f4,5.0,"Produto muito bom, gostei!",produto muito bom gostei
cc2462dfe3164edb93bf14003c301c3a,5.0,PErfeito!!,perfeito
a430c3923f187d00e67e7fef037109d3,5.0,Mochila de.ótima qualidade..infelizmente aquele antigo problema...pago o frete e mesmo assim tenho que buscar minhas encomendas no correios...gerando mais custos..,mochila deótima qualidadeinfelizmente aquele antigo problemapago o frete e mesmo assim tenho que buscar minhas encomendas no correiosgerando mais custos
c546a6c20db2388cfdf1f72285456a3f,1.0,nAO RECEBI O PRODUTO,nao recebi o produto
1d671f4aa75c57086215073b775c7f41,5.0,Super recomendo,super recomendo
fd18144a7f23df9342113fdc1f130213,1.0,"Produto péssimo Produto veio com defeito, a caixa do relógio solta,sem parafusos. Quero devolução!!",produto veio com defeito a caixa do relógio soltasem parafusos quero devolução
4718e26e21843ffdf11aec010a344436,4.0,Relógio inteligente O produto corresponde com o anúncio. Aprovado,o produto corresponde com o anúncio aprovado 
5531c5191d84b148fedae149af1971ad,4.0,Rápido a entregá e recomendo a todos pode comprá que é seguro.,rápido a entregá e recomendo a todos pode comprá que é seguro
3da7fcd2d00d6f81453fba8a93e079c5,4.0,"Adorei ,vem com estojo. Lindo.",adorei vem com estojo lindo
24d52353931e776449868f02026e7e52,2.0,Enviaram apenas uma de duas cadeiras compradas e a que veio está rasgada,enviaram apenas uma de duas cadeiras compradas e a que veio está rasgada
24d52353931e776449868f02026e7e52,2.0,Enviaram apenas uma de duas cadeiras compradas e a que veio está rasgada,enviaram apenas uma de duas cadeiras compradas e a que veio está rasgada
76a49c5fef54cb6ca3491709fbb1690e,5.0,muito bom atendimento,muito bom atendimento
044cd7ffb6a41e6e5513c6595a2893ca,5.0,"Os detalhes dos quadros são lindos, super bem feitos e acabados, amei!",os detalhes dos quadros são lindos super bem feitos e acabados amei
044cd7ffb6a41e6e5513c6595a2893ca,5.0,"Os detalhes dos quadros são lindos, super bem feitos e acabados, amei!",os detalhes dos quadros são lindos super bem feitos e acabados amei
14a51ed90079fbc00365d6848d837ff3,2.0,maravilhoso recomendo,recomendo
72cbfe19815431911a3cd015972b7796,4.0,Muito bom Produto veio oqueveubrealmente esperava,produto veio oqueveubrealmente esperava
9afd8793167c97876e93424de3f01498,5.0,produto otimo preço bom e entrega rapida eu recomendo,produto otimo preço bom e entrega rapida eu recomendo
9b8f6a6ca0b17d35ff480e9a2ad8b7ed,5.0,"produto entregue bem antes do prazo e de boa qualidade, recomendo.",produto entregue bem antes do prazo e de boa qualidade recomendo
14a3a4001dfbf5f1315c3fea8d0600ea,1.0,O produto não apresenta boa qualidade e veio faltando os parafusos para fixação do encosto. Ainda terei que buscar no.mercado o parafuso específico para poder usar a cadeira. Não recomendo.,o produto não apresenta boa qualidade e veio faltando os parafusos para fixação do encosto ainda terei que buscar nomercado o parafuso específico para poder usar a cadeira não recomendo
20109f40b1a81ce4ec90a30f1e625046,4.0,"produto bonito, muito bom.",produto bonito muito bom
d58a97df18921f02601bdd77a932282c,5.0,"excelente vendedor, produto de qualidade, chegou tudo certo e antes do prazo, Super recomendo!!!",excelente vendedor produto de qualidade chegou tudo certo e antes do prazo super recomendo
018cb6a10649393055c272ba2984e8bb,5.0,Entrega dentro do praxp Produto muito bom. Preço realmente bom em relação a execelente qualidade do produto.,produto muito bom preço realmente bom em relação a execelente qualidade do produto 
0c7ac4325ae837f28df12a94a51cf375,5.0,Bom!!,bom
846c2255d0eedb2043aa0b3dc470f32b,5.0,Produto excelente e bastante agilidade na entrega super recomendo Meu Filho amou.,produto excelente e bastante agilidade na entrega super recomendo meu filho amou
7965b290cc7fe4790d45eaeded895967,5.0,"Apesar de ter sido entregue dentro do prazo o mesmo poderia ser menor, muito tempo desde a compra até o recebimento.",apesar de ter sido entregue dentro do prazo o mesmo poderia ser menor muito tempo desde a compra até o recebimento
a8f8aa4f2a60b06f49e39b10fb1972c5,5.0,"Bom produto, somente acho que a carenagem do carro é fina, mas o produto em si é bom e super rápido",bom produto somente acho que a carenagem do carro é fina mas o produto em si é bom e super rápido
121c021cac6c38526b5867627eadcb0c,1.0,Eu comprei dois produtos e só recebi um falta o outro estou com a nota de um produto só .gostaria de saber o que aconteceu ? Pois estou tentando rastrear e no rastreamentos diz que já recebi o protudo,eu comprei dois produtos e só recebi um falta o outro estou com a nota de um produto só gostaria de saber o que aconteceu  pois estou tentando rastrear e no rastreamentos diz que já recebi o protudo
121c021cac6c38526b5867627eadcb0c,1.0,Eu comprei dois produtos e só recebi um falta o outro estou com a nota de um produto só .gostaria de saber o que aconteceu ? Pois estou tentando rastrear e no rastreamentos diz que já recebi o protudo,eu comprei dois produtos e só recebi um falta o outro estou com a nota de um produto só gostaria de saber o que aconteceu  pois estou tentando rastrear e no rastreamentos diz que já recebi o protudo
709e43f97cb2a47fa749503419163710,2.0,"Entraram em contato cmgo relatando um desencontro do produto, no anúncio consta numeração 40 q é o meu n°, mas no estoque so tem numeração 38. Favor, mantenham o site atualizado p/ evitar transtornos.",entraram em contato cmgo relatando um desencontro do produto no anúncio consta numeração 40 q é o meu n mas no estoque so tem numeração 38 favor mantenham o site atualizado p evitar transtornos
9f0c24c74a6da307a862a27b63886f1c,5.0,Tudo dentro do previsto.,tudo dentro do previsto
d21a08b18679aca2a35ed7fe46c513d1,1.0,"Não consigo falar com ninguém nas lojas lannister, comprei uma placa original e mandaram uma placa compatível...Paralela e não consigo falar com ninguém...apenas um email sem resposta até agora",não consigo falar com ninguém nas lojas lannister comprei uma placa original e mandaram uma placa compatívelparalela e não consigo falar com ninguémapenas um email sem resposta até agora
7e491390b96f345321d7c43a4acfcc40,5.0,"Ele é bem potente e confortável!!!
Tem bastante fio de fone, distancia é de menos!!!
Chegou no prazo o que foi muito bom !!!","ele é bem potente e confortável
tem bastante fio de fone distancia é de menos
chegou no prazo o que foi muito bom "
5d7e30ce84d0d3813b10a6d0ffb7884f,1.0,Não recebi um dos produtos..atendimento pelo sac é péssimo pessoas mal treinadas.sempre compro pelo site lannister nunca tive problemas mas dessa vez horrível..sem explicações atendentes péssimos,não recebi um dos produtosatendimento pelo sac é péssimo pessoas mal treinadassempre compro pelo site lannister nunca tive problemas mas dessa vez horrívelsem explicações atendentes péssimos 
5d7e30ce84d0d3813b10a6d0ffb7884f,1.0,Não recebi um dos produtos..atendimento pelo sac é péssimo pessoas mal treinadas.sempre compro pelo site lannister nunca tive problemas mas dessa vez horrível..sem explicações atendentes péssimos,não recebi um dos produtosatendimento pelo sac é péssimo pessoas mal treinadassempre compro pelo site lannister nunca tive problemas mas dessa vez horrívelsem explicações atendentes péssimos 
bba8e34d12ba008b7eb35407029a9ef2,5.0,Execlente produto,execlente produto
3fe3f4119f1e2838cb036e3a0d27cf30,5.0,"O produto é bonito, gostei!!",o produto é bonito gostei
3fe3f4119f1e2838cb036e3a0d27cf30,5.0,"O produto é bonito, gostei!!",o produto é bonito gostei
49865c5eeb869113155c217d234a777e,5.0,"Recebi o produto exatamente da forma da descrição, não levou nem 10 dias para chegar, material muito bom. Satisfeita",recebi o produto exatamente da forma da descrição não levou nem 10 dias para chegar material muito bom satisfeita
5795641bab8a44216bb7f551187af034,4.0,"O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais prático se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",o produto chegou sem problemas mas eu comprei 4 toner da mesma loja e eles chegaram um por um teria sido mais prático se eles tivessem chegado juntos foi uma sorte estar em casa todas as vezes
9ec184faa31b594424cec063d4e4b4d4,4.0,recomendo recomendo,recomendo
d912af00829984e706d3907a63594e9f,1.0,não gostei do acabamento produto de péssima qualidade,não gostei do acabamento produto de péssima qualidade 
6448006dfb006e20493015dc6358de41,5.0,Adoreiiii.,adoreiiii
42a8e0f928664b27f631001fbddf0f26,1.0,Não veio o mesmo filtro da imagem que comprei.,não veio o mesmo filtro da imagem que comprei
244483646327ebef66c8377c1184c598,5.0,"Bom Muito Bom; no atendimento, Rapidez na compra, Segurançaa etc.",muito bom no atendimento rapidez na compra segurançaa etc
a398b15be909c43559294ae5899c8e27,5.0,"extremamente rápido e eficiente.recomendo a loja
entrega foi feito com quase 20 dias de antecipação
tudo perfeito","extremamente rápido e eficienterecomendo a loja
entrega foi feito com quase 20 dias de antecipação
tudo perfeito"
4797a73f61aa08ea719cddf0337af350,4.0,produto entre como combinado e muito bem embalado,produto entre como combinado e muito bem embalado
2626e09d49a63af0b7c21ef2635a3e4e,5.0,tudo conforme o previsto.,"tudo conforme o previsto
"
38aae594eaee5a2935d397fd93ca43c9,1.0,Vieram faltando 4 frascos!,vieram faltando 4 frascos
38aae594eaee5a2935d397fd93ca43c9,1.0,Vieram faltando 4 frascos!,vieram faltando 4 frascos
317ec820fae6ec9ca71bd677229fcb78,5.0,gostei bastante da cortina,gostei bastante da cortina
13c4458bd01775ea4f9050a041c1fd96,5.0,"Produto muito bom, empresa séria, cumpre o que diz.",produto muito bom empresa séria cumpre o que diz
b54861ba91f988d9f961bdcd1a9a2026,1.0,"Insatisfação A empresa não deu retorno aos e-mail enviados, não entrou em contato para falar a respeito da entrega, no entanto não restou outra alternativa se o não o cancelamento da compra.",a empresa não deu retorno aos email enviados não entrou em contato para falar a respeito da entrega no entanto não restou outra alternativa se o não o cancelamento da compra
acc5c9844167d3c176f5f31fb0b06bce,4.0,Só achei que deveria ter mais opções de amarrações no manual.,só achei que deveria ter mais opções de amarrações no manual 
297dfeab4cdd5749b9d6485e13e89877,1.0,Solicitado jogo americano e foi entregue capa para disco plato.,solicitado jogo americano e foi entregue capa para disco plato
a3631f17471dd636e4886ce7c7f49e04,5.0,Bom  Otimo,otimo
c8c07db73aea73f15237a4eb11867551,5.0,"Continuo comprado com o 
stark","continuo comprado com o 
stark"
87ae60ef8b08ae0e5f903cacb53a6904,1.0,"Solicitei um produto e foi entregue outro, estou aguardando a troca.",solicitei um produto e foi entregue outro estou aguardando a troca
ca3e0f1e4ed59d1d4462cc278dbc3130,4.0,8 8,8
ab0bb51a710692e96d316072209e1c75,4.0,"Ok, entregue correto e no prazo.",ok entregue correto e no prazo
b98c5a8bd8fcbb53d6d1189d07279780,4.0,Bom,bom
fa261f64fd3982351db812235fd682aa,5.0,Tudo certo! Tudo otimo! Obrigado!,tudo certo tudo otimo obrigado
9e1cc8d31c00bfb769e00998a4b665c9,1.0,Mas pena que o drone não funciona,mas pena que o drone não funciona
f32b46f63471c9a573595d47b94af9f6,5.0,ok,ok
a49eb42293ae3b9a95fec7071eec16f8,4.0,entrega no prazo . recomendo .,entrega no prazo  recomendo 
021397df4601b61a8bd063be9b5c54a0,1.0,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!","comprei três e só entregaram dois
ficarei aguardando um retorno
"
021397df4601b61a8bd063be9b5c54a0,1.0,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!","comprei três e só entregaram dois
ficarei aguardando um retorno
"
021397df4601b61a8bd063be9b5c54a0,1.0,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!","comprei três e só entregaram dois
ficarei aguardando um retorno
"
aa0596266302830741057cd61bdc2194,5.0,"gostei muito, exatamente como esperava",gostei muito exatamente como esperava
651f02528e2e297f3d28dca2f4c09a51,3.0,"Poderia ser melhor Quanto ao produto, nada a reclamar, mas a targaryen que entrega demorou bastante em seu procedimento de separação e entrega do produto, comprei outro produto junto de outra empresa e chegou bem antes!",quanto ao produto nada a reclamar mas a targaryen que entrega demorou bastante em seu procedimento de separação e entrega do produto comprei outro produto junto de outra empresa e chegou bem antes
674f1f9e4afc192f4400bf65ae05df5b,5.0,Muito boa perfeita  Otima loja veio perfeito e no prazo muito rápido recomendo a todos perfeito tudo,otima loja veio perfeito e no prazo muito rápido recomendo a todos perfeito tudo 
b76914fad8489589b7eca037a01c7dc6,1.0,"Insatisfeita Produto recebido com riscos, descrição do produto não condiz com a realidade.",produto recebido com riscos descrição do produto não condiz com a realidade
a5d81ef92239f2dfe3b2aef1416077aa,5.0,Entregue 20 dias antes do prazo,entregue 20 dias antes do prazo
62fc42cf39543a45aa577931a1665228,2.0,"EFETIVEI A COMPRA DE 3 UNIDADES DO PRODUTO, PORÉM SÓ RECEBI 1 UNIDADE.",efetivei a compra de 3 unidades do produto porém só recebi 1 unidade
62fc42cf39543a45aa577931a1665228,2.0,"EFETIVEI A COMPRA DE 3 UNIDADES DO PRODUTO, PORÉM SÓ RECEBI 1 UNIDADE.",efetivei a compra de 3 unidades do produto porém só recebi 1 unidade
62fc42cf39543a45aa577931a1665228,2.0,"EFETIVEI A COMPRA DE 3 UNIDADES DO PRODUTO, PORÉM SÓ RECEBI 1 UNIDADE.",efetivei a compra de 3 unidades do produto porém só recebi 1 unidade
6a7110985cfd7662ad87789502fb7de3,5.0,O produto chegou certinho! Porém eu percebi que a caixa vem toda amassada parecendo que sentaram nela. Eu desconfio que poderia vim com a caixa perfeita e não velha e destruída.,o produto chegou certinho porém eu percebi que a caixa vem toda amassada parecendo que sentaram nela eu desconfio que poderia vim com a caixa perfeita e não velha e destruída 
6e64502497aa34a598438ee5cdbcaea2,5.0,"Ótimo produto Bolsa bonita, grande, espaçosas, chegou antes do prazo. Amei !",bolsa bonita grande espaçosas chegou antes do prazo amei  
f97da0a16b75363e98debcd65fe1253a,5.0,Excelente Otimo atendimento,otimo atendimento
afd9fa0beb56962662a48ea1ac7c359c,5.0,Muito bom A entrega foi muito antes do prazo.,a entrega foi muito antes do prazo
a8f1479dc87463da50972116b62b6cfd,4.0,"Muito bonita, adorei",muito bonita adorei
2ebae2ed985f7f0a3beb4fcb70fefa19,5.0,Recomendo são bem pontual,recomendo são bem pontual 
6dd018ddbabb3e2395f292cb1f2b3ba8,4.0,"Exatamente o que estão anunciando, muito bom. Recomendo.",exatamente o que estão anunciando muito bom recomendo
4e4130337193dc0b97e9bbdcf262a965,5.0,Chegou antes do previsto. Recomendo!,chegou antes do previsto recomendo
77acb3b32ab623aaf525b52006d0c142,5.0,Produto entregue antes do prazo,produto entregue antes do prazo
276e586682c7afb8f69a92fb276dc884,2.0,"A entrega foi rápida, mas a cor veio errada. Em vez de preto, entregaram um porta retrato branco. Não solicitei a troca porque era para um presente e não daria tempo.",a entrega foi rápida mas a cor veio errada em vez de preto entregaram um porta retrato branco não solicitei a troca porque era para um presente e não daria tempo
2d2975aae2e55ee662ad28cb6fd145d1,5.0,As compras que já fiz todas sempre chegaram no prazo e sem problemas,as compras que já fiz todas sempre chegaram no prazo e sem problemas
ccafddb54a91c4cebc1ab1ba6fa5f68d,1.0,O produto veio com defeito pois após montá-lo segundo as especificações do mesmo e foto da internet a rede ficou no chão. Acredito que o tubo das extremidades aonde rede é pendurada está curto.,o produto veio com defeito pois após montálo segundo as especificações do mesmo e foto da internet a rede ficou no chão acredito que o tubo das extremidades aonde rede é pendurada está curto
ebba22ddb17ae5e213971c8246de7a47,1.0,"Olha a cola que me mandaram não cola o produto odiei 
Gostaria de saber o nome da cola que usa para colar essa porcaria","olha a cola que me mandaram não cola o produto odiei 
gostaria de saber o nome da cola que usa para colar essa porcaria "
484216e35682c86df2d5548a94d08cbb,1.0,Entregou o produto que está em desacordo com o anúncio. Comprei um produto e entregou outro. Já reclamei. Nem a lannister e nem o vendedor se manifestaram.,entregou o produto que está em desacordo com o anúncio comprei um produto e entregou outro já reclamei nem a lannister e nem o vendedor se manifestaram
3ff79cc8f927df012dd6b1b823632745,5.0,"Os produtos são fofos , lindos!!! Parabéns !!",os produtos são fofos  lindos parabéns  
a73de8635a0cb0aee3da3736197f76b2,1.0,Meu pedido funcionou somente 1 dia o que fazer?,meu pedido funcionou somente 1 dia o que fazer
0c986e5002868d137f566b34fb183827,4.0,tudo ok tudo ok,tudo ok
809a282bbd5dbcabb6f2f724fca862ec,1.0,MEU PEDIDO NÃO FOI ENTREGUE E NÃO FOI DADA NENHUMA SATISTAÇÃO,meu pedido não foi entregue e não foi dada nenhuma satistação
c0cb4eb4f8b433eb1d73091276e12ebd,5.0,"Parabéns , ,estou satisfeita com a loja e com o produto ,
Eu sou cliente do baratheon a muitos anos e não tenho que reclamar , sempre foi muito bem atendida ,
Parabéns a targaryen e Parabéns baratheon.","parabéns  estou satisfeita com a loja e com o produto 
eu sou cliente do baratheon a muitos anos e não tenho que reclamar  sempre foi muito bem atendida 
parabéns a targaryen e parabéns baratheon "
164f22d152f646ca5ebb5a2049e3adfd,5.0,OTIMO SERVICO,otimo servico
b132b4c680aad57c36a5686db90d88d5,4.0,"Gostei do produto , recomendo, chegou antes do prazo e de boa qualidade.",gostei do produto  recomendo chegou antes do prazo e de boa qualidade
6d885151b431516792fbfc7d393c90cd,4.0,Só problema é que não avisa que é preciso ter um cartucho,só problema é que não avisa que é preciso ter um cartucho 
4ced342eaecfe9e29be64d5a93ce1379,5.0,"Tudo,ok eu recomend",tudook eu recomend
